fecha,anio,mes,tienda_id,tienda_nombre,formato,distrito,nse,categoria_id,categoria,ventas,costo_ventas,margen_bruto,merma,unidades,precio_promedio
2023-09-01,2023,9,T04,ABC La Molina,Supermarket,La Molina,AB,C08,Cuidado Personal,218533.98,139056.34,79477.64,1876.68,6156,35.49
2023-09-01,2023,9,T04,ABC La Molina,Supermarket,La Molina,AB,C09,Congelados,129164.9,95780.27,33384.63,4160.83,2819,45.82
2023-09-01,2023,9,T04,ABC La Molina,Supermarket,La Molina,AB,C10,Frutas y Verduras,183676.72,109328.28,74348.44,22711.4,4637,39.6
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C01,Abarrotes,75381.3,61086.52,14294.78,1723.21,3110,24.23
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C02,Perecibles,107294.17,78606.14,28688.02,7132.84,3820,28.08
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C03,Bebidas,88547.82,70085.41,18462.4,839.91,2003,44.21
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C04,Lacteos,90591.93,70430.59,20161.34,3882.91,3922,23.09
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C05,Carnes y Pescados,105524.05,72686.95,32837.1,11193.9,3610,29.23
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C06,Panaderia,122515.43,73001.77,49513.66,12023.82,2511,48.78
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C07,Limpieza,105097.84,77963.9,27133.93,1180.47,3397,30.93
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C08,Cuidado Personal,108891.39,69847.72,39043.67,1020.99,5936,18.34
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C09,Congelados,101104.86,68714.57,32390.3,2888.88,1957,51.66
2023-09-01,2023,9,T05,ABC San Borja,Express,San Borja,AB,C10,Frutas y Verduras,63183.35,36036.69,27146.67,8433.39,2063,30.62
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C01,Abarrotes,85203.2,70243.54,14959.66,1862.91,2164,39.36
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C02,Perecibles,74730.05,53979.33,20750.71,6036.87,3073,24.32
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C03,Bebidas,74051.65,58771.66,15279.99,664.7,4357,16.99
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C04,Lacteos,91291.48,73275.17,18016.31,5017.72,7439,12.27
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C05,Carnes y Pescados,71172.32,45799.26,25373.06,6724.02,3385,21.02
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C06,Panaderia,87726.25,46433.55,41292.71,10970.21,3564,24.61
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C07,Limpieza,77807.69,56448.8,21358.9,661.45,2789,27.89
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C08,Cuidado Personal,92573.36,59348.85,33224.52,791.74,5250,17.63
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C09,Congelados,67642.72,49897.63,17745.09,1965.17,1524,44.38
2023-09-01,2023,9,T06,ABC Barranco,Express,Barranco,BC,C10,Frutas y Verduras,86706.96,51063.33,35643.63,15086.35,2144,40.43
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C01,Abarrotes,109258.41,90987.96,18270.44,2232.87,2575,42.41
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C02,Perecibles,178077.82,135185.57,42892.24,13855.42,5310,33.53
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C03,Bebidas,201671.19,152420.25,49250.94,2354.41,4864,41.46
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C04,Lacteos,149823.57,119346.99,30476.58,8126.38,12078,12.4
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C05,Carnes y Pescados,224824.44,150906.24,73918.21,23531.29,5020,44.78
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C06,Panaderia,127048.73,72364.51,54684.22,14934.19,5493,23.13
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C07,Limpieza,173428.26,132811.91,40616.35,1718.4,13360,12.98
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C08,Cuidado Personal,142565.1,86434.96,56130.15,1674.64,12843,11.1
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C09,Congelados,211940.49,150840.45,61100.04,6738.19,9617,22.04
2023-09-01,2023,9,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C10,Frutas y Verduras,161684.25,98620.73,63063.52,28567.36,13956,11.59
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C01,Abarrotes,142318.64,116208.42,26110.22,3298.72,4831,29.45
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C02,Perecibles,199814.87,146840.91,52973.96,14825.17,13684,14.6
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C03,Bebidas,139499.06,106649.08,32849.98,1667.97,8831,15.8
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C04,Lacteos,172174.36,136546.55,35627.81,7229.49,9288,18.54
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C05,Carnes y Pescados,122918.13,84305.12,38613.01,14186.47,6582,18.67
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C06,Panaderia,230862.14,119074.47,111787.67,32407.68,7069,32.66
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C07,Limpieza,123350.0,89378.27,33971.73,1359.25,13687,9.01
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C08,Cuidado Personal,227955.9,147217.99,80737.9,2552.19,27642,8.25
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C09,Congelados,182486.8,132616.32,49870.48,6442.09,6263,29.13
2023-09-01,2023,9,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C10,Frutas y Verduras,192159.39,111887.05,80272.34,26459.67,15939,12.06
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C01,Abarrotes,97135.33,79942.58,17192.75,1890.07,5477,17.73
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C02,Perecibles,108370.78,75918.37,32452.41,7339.61,5139,21.09
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C03,Bebidas,63568.75,48629.72,14939.03,591.73,2375,26.76
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C04,Lacteos,71550.58,57185.33,14365.26,3973.98,2095,34.15
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C05,Carnes y Pescados,77715.51,53343.6,24371.92,9115.62,2078,37.39
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C06,Panaderia,76664.81,40497.98,36166.82,10589.21,8227,9.32
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C07,Limpieza,78745.61,61203.8,17541.81,748.46,1835,42.9
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C08,Cuidado Personal,85059.93,58402.11,26657.82,957.39,2420,35.14
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C09,Congelados,65825.07,43850.83,21974.23,2330.87,1657,39.71
2023-09-01,2023,9,T09,ABC Lince,Express,Lince,BC,C10,Frutas y Verduras,83749.65,56056.34,27693.31,12852.57,5328,15.72
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C01,Abarrotes,132613.56,110439.78,22173.78,2525.27,4479,29.6
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C02,Perecibles,181154.65,128043.18,53111.47,12637.72,9482,19.1
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C03,Bebidas,134475.41,105023.42,29451.99,1504.37,5973,22.51
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C04,Lacteos,152507.63,125698.01,26809.62,6443.04,3756,40.59
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C05,Carnes y Pescados,185453.2,117751.88,67701.32,17250.09,5704,32.51
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C06,Panaderia,127556.29,73274.42,54281.87,12940.55,3775,33.79
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C07,Limpieza,198898.45,149416.41,49482.04,2231.42,7620,26.1
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C08,Cuidado Personal,150276.17,100978.42,49297.75,1507.26,3672,40.92
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C09,Congelados,179274.39,121106.69,58167.71,4865.37,9076,19.75
2023-09-01,2023,9,T10,ABC San Miguel,Supermarket,San Miguel,BC,C10,Frutas y Verduras,154768.36,97744.04,57024.32,27044.55,8632,17.93
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C01,Abarrotes,108429.12,87046.86,21382.26,2002.48,4070,26.64
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C02,Perecibles,95847.62,71375.72,24471.9,8052.08,1935,49.53
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C03,Bebidas,101557.94,78511.66,23046.28,820.56,2543,39.93
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C04,Lacteos,106917.13,84220.35,22696.78,6227.34,2556,41.83
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C05,Carnes y Pescados,104668.47,70987.17,33681.3,9889.49,5932,17.64
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C06,Panaderia,78376.13,39300.72,39075.41,8386.88,1810,43.29
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C07,Limpieza,118798.24,91632.51,27165.73,1298.86,2414,49.2
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C08,Cuidado Personal,63805.89,38523.62,25282.27,536.61,2441,26.13
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C09,Congelados,90765.66,65157.76,25607.89,2428.89,2157,42.07
2023-10-01,2023,10,T01,ABC Miraflores,Express,Miraflores,AB,C10,Frutas y Verduras,79440.06,52661.19,26778.87,13269.92,2142,37.08
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C01,Abarrotes,79945.17,66547.97,13397.21,1333.43,6476,12.34
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C02,Perecibles,117512.85,85444.54,32068.31,7576.26,2639,44.53
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C03,Bebidas,97348.75,74416.53,22932.22,1087.43,5573,17.47
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C04,Lacteos,100751.44,81666.74,19084.7,5062.47,9880,10.2
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C05,Carnes y Pescados,79784.09,56058.7,23725.39,8476.42,2726,29.26
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C06,Panaderia,78869.9,38407.3,40462.6,9695.31,2649,29.77
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C07,Limpieza,123577.66,95050.24,28527.41,997.13,4071,30.35
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C08,Cuidado Personal,89647.27,57832.25,31815.01,756.01,4785,18.73
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C09,Congelados,124201.71,89935.65,34266.06,3532.03,3745,33.16
2023-10-01,2023,10,T02,ABC San Isidro,Express,San Isidro,AB,C10,Frutas y Verduras,103323.58,60412.93,42910.66,18448.33,7792,13.26
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C01,Abarrotes,175056.48,143642.62,31413.85,3150.97,11506,15.21
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C02,Perecibles,217603.45,152597.75,65005.71,17872.31,11398,19.09
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C03,Bebidas,225747.83,178892.51,46855.32,2111.07,14463,15.61
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C04,Lacteos,184453.78,148597.43,35856.35,7398.71,4781,38.58
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C05,Carnes y Pescados,249898.95,168837.6,81061.35,23120.81,6764,36.94
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C06,Panaderia,189732.54,103983.26,85749.28,26034.21,3688,51.44
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C07,Limpieza,140207.04,103060.0,37147.04,1332.35,3386,41.41
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C08,Cuidado Personal,170314.38,116673.75,53640.63,1660.63,3368,50.56
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C09,Congelados,144734.84,105603.61,39131.23,4868.57,4835,29.93
2023-10-01,2023,10,T03,ABC Surco,Supermarket,Surco,AB,C10,Frutas y Verduras,237453.55,149944.26,87509.29,32722.3,8563,27.73
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C01,Abarrotes,193771.33,157043.74,36727.59,3910.27,5478,35.37
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C02,Perecibles,193973.84,145502.21,48471.63,15662.23,10836,17.9
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C03,Bebidas,227823.33,177410.8,50412.53,2051.54,7884,28.9
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C04,Lacteos,280597.86,220772.2,59825.66,16007.53,18758,14.96
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C05,Carnes y Pescados,220966.87,160655.55,60311.32,21356.92,14166,15.6
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C06,Panaderia,164794.76,94823.16,69971.6,17304.83,4254,38.73
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C07,Limpieza,201907.68,158076.94,43830.74,1993.79,12732,15.86
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C08,Cuidado Personal,187879.44,127526.34,60353.09,1975.61,3859,48.68
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C09,Congelados,187554.91,125075.04,62479.86,5816.76,8444,22.21
2023-10-01,2023,10,T04,ABC La Molina,Supermarket,La Molina,AB,C10,Frutas y Verduras,215507.02,139639.62,75867.4,32856.42,5784,37.26
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C01,Abarrotes,67981.12,54897.78,13083.34,1239.97,3334,20.39
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C02,Perecibles,78973.83,56281.91,22691.92,6990.27,3396,23.25
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C03,Bebidas,116752.25,92783.28,23968.96,1311.03,2522,46.28
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C04,Lacteos,107866.89,88441.57,19425.31,6004.66,2103,51.29
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C05,Carnes y Pescados,78372.8,55953.22,22419.57,6786.51,1688,46.41
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C06,Panaderia,94730.7,57828.78,36901.92,11420.91,3394,27.91
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C07,Limpieza,104482.21,78358.72,26123.49,884.88,3162,33.03
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C08,Cuidado Personal,88927.01,58040.86,30886.15,822.31,2831,31.41
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C09,Congelados,107873.56,72189.29,35684.27,3825.66,2182,49.43
2023-10-01,2023,10,T05,ABC San Borja,Express,San Borja,AB,C10,Frutas y Verduras,123330.17,71686.17,51644.0,18947.11,4103,30.05
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C01,Abarrotes,104298.88,85198.96,19099.93,2032.09,4994,20.88
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C02,Perecibles,59180.25,42778.42,16401.83,5056.43,1693,34.95
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C03,Bebidas,71470.94,53398.7,18072.24,840.33,3226,22.15
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C04,Lacteos,72224.14,59899.79,12324.35,3527.54,2629,27.46
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C05,Carnes y Pescados,57521.95,41356.3,16165.65,5450.48,3307,17.39
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C06,Panaderia,109768.55,67285.23,42483.32,11986.47,4268,25.71
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C07,Limpieza,64199.03,49338.38,14860.65,674.16,1461,43.93
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C08,Cuidado Personal,109794.27,66437.02,43357.25,1316.32,3497,31.39
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C09,Congelados,84570.46,56345.55,28224.91,2791.42,2232,37.87
2023-10-01,2023,10,T06,ABC Barranco,Express,Barranco,BC,C10,Frutas y Verduras,55691.41,32025.56,23665.85,7194.86,1580,35.24
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C01,Abarrotes,201696.74,166267.32,35429.43,4591.91,20021,10.07
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C02,Perecibles,175647.29,132405.04,43242.24,14299.56,3957,44.39
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C03,Bebidas,147862.71,120049.66,27813.05,1678.11,3754,39.38
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C04,Lacteos,164395.23,127514.23,36881.0,8505.31,3828,42.94
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C05,Carnes y Pescados,195206.33,134554.82,60651.51,22157.61,5955,32.78
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C06,Panaderia,139083.7,76467.39,62616.31,18218.56,12522,11.11
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C07,Limpieza,163812.8,126561.56,37251.24,1641.71,11376,14.4
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C08,Cuidado Personal,218127.33,153160.6,64966.73,1983.88,10399,20.98
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C09,Congelados,162678.19,111000.81,51677.38,5009.56,6473,25.13
2023-10-01,2023,10,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C10,Frutas y Verduras,124993.07,74224.79,50768.28,16391.53,4184,29.87
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C01,Abarrotes,240155.59,193183.13,46972.46,4260.41,10987,21.86
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C02,Perecibles,138295.43,102514.88,35780.55,12556.38,4353,31.77
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C03,Bebidas,207385.85,158259.27,49126.59,1769.2,20793,9.97
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C04,Lacteos,187023.9,153654.06,33369.85,8661.23,11431,16.36
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C05,Carnes y Pescados,154965.53,110180.06,44785.47,14225.42,4583,33.81
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C06,Panaderia,151866.58,81913.19,69953.39,17122.23,4783,31.75
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C07,Limpieza,176703.57,128131.33,48572.24,1439.59,4544,38.88
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C08,Cuidado Personal,166526.49,113301.36,53225.13,1799.94,7992,20.84
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C09,Congelados,223767.0,162528.63,61238.37,7249.12,8399,26.64
2023-10-01,2023,10,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C10,Frutas y Verduras,225852.98,150565.71,75287.27,37582.96,12866,17.55
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C01,Abarrotes,75987.63,63888.42,12099.21,1616.0,5100,14.9
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C02,Perecibles,67935.25,49642.2,18293.04,5169.41,2281,29.77
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C03,Bebidas,63725.35,49161.23,14564.12,731.4,7684,8.29
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C04,Lacteos,78743.36,62296.0,16447.35,3307.55,1884,41.79
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C05,Carnes y Pescados,74941.33,53217.98,21723.35,6060.51,1975,37.94
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C06,Panaderia,84524.44,47230.5,37293.94,9734.51,2175,38.86
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C07,Limpieza,70803.9,53963.84,16840.06,758.61,3705,19.11
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C08,Cuidado Personal,118341.06,73651.55,44689.51,1373.17,4422,26.76
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C09,Congelados,85876.09,56604.5,29271.58,2474.0,9482,9.06
2023-10-01,2023,10,T09,ABC Lince,Express,Lince,BC,C10,Frutas y Verduras,93440.45,53814.99,39625.47,16624.38,2178,42.89
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C01,Abarrotes,158732.4,128001.82,30730.58,2704.66,7809,20.33
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C02,Perecibles,248747.3,183083.24,65664.06,22015.71,6605,37.66
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C03,Bebidas,161578.28,131354.15,30224.13,1387.95,3972,40.67
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C04,Lacteos,143042.0,116697.81,26344.19,6303.35,12618,11.34
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C05,Carnes y Pescados,155574.78,100628.23,54946.55,14774.99,6062,25.66
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C06,Panaderia,159903.09,83914.55,75988.53,20714.07,3827,41.77
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C07,Limpieza,208823.45,153387.76,55435.7,2307.96,18086,11.55
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C08,Cuidado Personal,144696.75,99620.78,45075.97,1605.13,3509,41.23
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C09,Congelados,221987.45,156897.77,65089.68,6376.86,20841,10.65
2023-10-01,2023,10,T10,ABC San Miguel,Supermarket,San Miguel,BC,C10,Frutas y Verduras,184849.6,112785.45,72064.15,24640.76,6057,30.52
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C01,Abarrotes,123325.57,102193.5,21132.08,2785.42,3505,35.18
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C02,Perecibles,135980.99,96243.47,39737.52,9303.62,7906,17.2
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C03,Bebidas,88588.75,70037.14,18551.61,940.47,3243,27.31
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C04,Lacteos,92492.94,72211.41,20281.53,3764.14,1850,49.98
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C05,Carnes y Pescados,96722.26,64078.05,32644.21,10965.34,3337,28.98
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C06,Panaderia,84247.94,50869.77,33378.16,11575.53,1941,43.39
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C07,Limpieza,73787.15,54927.07,18860.08,703.63,2584,28.55
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C08,Cuidado Personal,117900.41,77852.14,40048.28,1306.98,5337,22.09
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C09,Congelados,95382.7,65878.23,29504.47,3207.63,3363,28.36
2023-11-01,2023,11,T01,ABC Miraflores,Express,Miraflores,AB,C10,Frutas y Verduras,99927.1,63833.71,36093.39,15199.06,4041,24.72
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C01,Abarrotes,140098.62,114640.96,25457.66,2671.37,3695,37.91
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C02,Perecibles,82923.17,56680.4,26242.77,6873.08,4709,17.61
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C03,Bebidas,135523.33,106110.8,29412.53,1110.5,6396,21.19
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C04,Lacteos,83630.33,67571.12,16059.22,4832.44,2177,38.41
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C05,Carnes y Pescados,89465.96,62587.71,26878.25,10088.79,2770,32.29
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C06,Panaderia,85086.74,52339.82,32746.91,9494.18,2346,36.26
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C07,Limpieza,111945.71,87849.85,24095.86,1226.33,5659,19.78
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C08,Cuidado Personal,74724.76,46791.69,27933.06,786.98,2712,27.54
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C09,Congelados,102821.19,70225.92,32595.27,2768.89,2319,44.33
2023-11-01,2023,11,T02,ABC San Isidro,Express,San Isidro,AB,C10,Frutas y Verduras,137186.23,84687.02,52499.21,20235.68,11013,12.46
2023-11-01,2023,11,T03,ABC Surco,Supermarket,Surco,AB,C01,Abarrotes,193900.17,154005.3,39894.87,4091.78,4149,46.73
2023-11-01,2023,11,T03,ABC Surco,Supermarket,Surco,AB,C02,Perecibles,230056.9,173781.25,56275.66,21551.29,5600,41.08
2023-11-01,2023,11,T03,ABC Surco,Supermarket,Surco,AB,C03,Bebidas,194902.92,146231.04,48671.87,1759.47,5270,36.98
2023-11-01,2023,11,T03,ABC Surco,Supermarket,Surco,AB,C04,Lacteos,297650.97,239309.56,58341.41,12599.12,17151,17.35
